customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,tenure_group,AvgMonthlyCharge
0238-WHBIQ,No,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,+3 anos,88.04583333333333
0239-OXEXL,No,Female,No,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,+3 anos,83.64347826086956
0244-LGNFY,No,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733.0,+3 anos,93.51388888888889
0247-SLUJI,No,Male,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,19.7,0-1 ano,19.7
0248-IPDFW,No,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,50.1,0-1 ano,50.1
0248-PGHBZ,No,Female,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,+3 anos,91.65447761194031
0253-ZTEOB,No,Female,No,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,+3 anos,80.63125000000001
0254-FNMCI,No,Female,No,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,+3 anos,105.89166666666667
0254-KCJGT,No,Male,No,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,+3 anos,83.73942307692307
0254-WWRKD,No,Female,No,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,+3 anos,51.22014925373134
0256-LTHVJ,Yes,Female,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,2-3 anos,79.53928571428571
0257-KXZGU,No,Female,No,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,2-3 anos,63.9234375
0257-ZESQC,Yes,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,2-3 anos,71.4574074074074
0258-NOKBL,No,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,0-1 ano,89.48333333333333
0259-GBZSH,Yes,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,0-1 ano,90.75
0260-ZDLGK,Yes,Female,No,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,0-1 ano,72.37777777777778
0263-FJTQO,No,Male,No,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,+3 anos,69.733
0264-CNITK,No,Female,No,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.1,1389.6,+3 anos,19.57183098591549
0265-EDXBD,Yes,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,2-3 anos,71.9796875
0265-PSUAE,No,Female,No,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,1-2 anos,95.16875
0266-CLZKZ,No,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,+3 anos,100.26716417910447
0266-GMEAO,No,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,+3 anos,111.92430555555556
0268-QKIWO,Yes,Female,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,58.85,0-1 ano,19.616666666666667
0269-XFESX,No,Male,No,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,24.35,538.5,1-2 anos,23.41304347826087
0270-THENM,No,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,+3 anos,70.86597222222223
0274-JKUJR,No,Male,No,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,0-1 ano,66.52857142857142
0274-VVQOQ,,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,6792.45,+3 anos,104.49923076923076
0277-BKSQP,No,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,0-1 ano,59.3875
0277-ORXQS,No,Male,No,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.55,3364.55,+3 anos,50.97803030303031
0278-YXOOG,Yes,Male,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21.05,113.85,0-1 ano,22.77
0280-XJGEX,Yes,Male,No,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.7,5036.3,+3 anos,102.78163265306122
0281-CNTZX,No,Male,No,Yes,No,63,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.95,1234.8,+3 anos,19.599999999999998
0282-NVSJS,No,Female,Yes,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,0-1 ano,29.65833333333333
0285-INHLN,No,Male,No,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1510.3,2-3 anos,55.93703703703704
0289-IVARM,No,Female,No,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,2-3 anos,56.645714285714284
0292-WEGCH,No,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,+3 anos,83.77870370370371
0295-PPHDO,Yes,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,0-1 ano,95.45
0295-QVKPB,No,Male,No,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),63.95,318.1,0-1 ano,63.620000000000005
0297-RBCSG,No,Male,No,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,1-2 anos,64.83421052631579
0298-XACET,No,Male,No,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,+3 anos,49.11538461538461
0301-FIDRB,No,Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,4684.3,+3 anos,65.05972222222222
0301-KOBTQ,No,Male,No,No,No,32,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.05,614.45,2-3 anos,19.2015625
0302-JOIVN,Yes,Female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,0-1 ano,105.3625
0303-UNCIP,No,Male,No,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,+3 anos,61.75121951219513
0303-WMMRN,No,Male,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.25,86.05,0-1 ano,17.21
0305-SQECB,No,Female,No,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,0-1 ano,36.6
0306-JAELE,Yes,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,0-1 ano,90.67999999999999
0307-BCOPK,No,Female,No,No,No,16,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.05,326.65,1-2 anos,20.415625
0308-GIQJT,No,Male,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,+3 anos,103.98380281690142
0308-IVGOK,No,Female,No,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,0-1 ano,38.41818181818182
0310-MVLET,Yes,Female,No,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,+3 anos,98.52540983606558
0310-SUCIN,No,Female,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,+3 anos,85.15633802816902
0310-VQXAM,No,Male,No,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,178.8,0-1 ano,19.866666666666667
0311-QYWSS,No,Female,No,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,0-1 ano,52.43333333333334
0311-UNPFF,Yes,Female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,2-3 anos,87.475
0314-TKOSI,No,Female,No,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15,322.9,0-1 ano,53.81666666666666
0315-LVCRK,No,Male,No,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,0-1 ano,80.79545454545455
0318-QUUOB,Yes,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,0-1 ano,80.55
0318-ZOPWS,No,Female,No,Yes,No,49,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.15,973.35,+3 anos,19.864285714285714
0319-QZTCO,No,Female,No,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,0-1 ano,56.199999999999996
0320-DWVTU,No,Female,No,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,99.5,5424.25,+3 anos,102.34433962264151
0320-JDNQG,Yes,Male,No,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,1-2 anos,101.3608695652174
0322-CHQRU,Yes,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,0-1 ano,44.75
0322-YINQP,Yes,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,0-1 ano,48.55
0323-XWWTN,No,Male,No,No,Yes,3,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,26.4,121.25,0-1 ano,40.416666666666664
0324-BRPCJ,Yes,Female,Yes,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,+3 anos,100.7595588235294
0325-XBFAC,Yes,Male,No,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,0-1 ano,92.5375
0326-VDYXE,No,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5,+3 anos,99.75
0327-WFZSY,No,Male,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3835.55,+3 anos,98.3474358974359
0328-GRPMV,Yes,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,0-1 ano,70.1
0328-IBUPK,,Female,No,Yes,Yes,51,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),34.2,1782.0,+3 anos,34.94117647058823
0329-GTIAJ,Yes,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,0-1 ano,105.10000000000001
0330-BGYZE,No,Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,+3 anos,102.62666666666668
0330-IVZHA,Yes,Female,No,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,0-1 ano,66.03
0334-GDDSO,Yes,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,0-1 ano,77.89999999999999
0334-ZFJSR,No,Female,No,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.05,3462.1,+3 anos,62.947272727272725
0336-KXKFK,No,Male,No,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,+3 anos,60.97569444444444
0336-PIKEI,No,Male,Yes,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4,5360.75,+3 anos,74.45486111111111
0337-CNPZE,Yes,Female,No,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,+3 anos,108.37682926829268
0343-QLUZP,No,Male,No,No,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.6,2424.5,+3 anos,40.40833333333333
0345-HKJVM,Yes,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,0-1 ano,96.26666666666667
0345-XMMUG,No,Female,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.9,4854.3,+3 anos,105.52826086956522
0347-UBKUZ,No,Female,No,No,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,320.45,1-2 anos,21.363333333333333
0348-SDKOL,Yes,Female,No,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,+3 anos,101.47241379310344
0354-VXMJC,No,Male,No,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.6,426.65,1-2 anos,18.55
0354-WYROK,Yes,Female,Yes,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,2-3 anos,93.91290322580646
0356-ERHVT,No,Male,No,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,0-1 ano,47.445454545454545
0356-OBMAC,No,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,+3 anos,101.89821428571429
0357-NVCRI,No,Female,No,No,Yes,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.05,471.7,2-3 anos,18.868
0361-HJRDX,No,Female,No,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,+3 anos,66.75882352941177
0362-RAOQO,No,Female,No,No,No,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,830.25,+3 anos,20.75625
0362-ZBZWJ,Yes,Male,No,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,3067.2,2-3 anos,85.19999999999999
0363-QJVFX,Yes,Male,No,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,2-3 anos,107.278125
0363-SVHYR,No,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,+3 anos,88.22253521126761
0365-BZUWY,No,Male,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.55,1742.5,1-2 anos,102.5
0365-GXEZS,No,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,1-2 anos,81.59722222222223
0365-TRTPY,No,Female,No,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,+3 anos,91.41351351351352
0366-NQSHS,No,Male,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.35,46.35,0-1 ano,23.175
0369-ZGOVK,No,Female,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.4,1992.2,2-3 anos,71.15
0373-AIVNJ,No,Male,No,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,39.55,373.0,0-1 ano,41.44444444444444
0374-AACSZ,No,Female,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,50.15,0-1 ano,50.15
0374-FIUCA,No,Male,No,Yes,No,65,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.4,1414.45,+3 anos,21.76076923076923
0374-IOEGQ,No,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,122.7,0-1 ano,40.9
0375-HVGXO,Yes,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,0-1 ano,34.7
0376-OIWME,No,Male,No,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,3366.05,2-3 anos,93.5013888888889
0376-YMCJC,Yes,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.6,1943.2,1-2 anos,84.48695652173913
0377-JBKKT,No,Male,No,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,1-2 anos,57.809090909090905
0378-CJKPV,No,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,+3 anos,110.63819444444444
0378-NHQXU,Yes,Female,No,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,1-2 anos,85.92058823529412
0378-TOVMS,Yes,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,0-1 ano,90.73333333333333
0378-XSZPU,Yes,Male,No,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),60.3,3563.8,+3 anos,61.4448275862069
0379-DJQHR,No,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,+3 anos,80.57611940298509
0380-NEAVX,No,Male,Yes,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.85,3343.15,2-3 anos,98.32794117647059
0380-ZCSBI,No,Male,No,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.0,198.7,0-1 ano,19.869999999999997
0383-CLDDA,No,Female,No,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,+3 anos,85.4695652173913
0384-LPITE,No,Male,No,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,+3 anos,62.78875000000001
0384-RVBPI,No,Male,No,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.4,1398.6,1-2 anos,69.92999999999999
0386-CWRGM,No,Female,No,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.4,967.85,+3 anos,21.04021739130435
0388-EOPEX,Yes,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,0-1 ano,69.7
0390-DCFDQ,Yes,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,0-1 ano,70.45
0392-BZIUW,No,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.0,7589.8,+3 anos,105.41388888888889
0394-YONDK,No,Male,No,Yes,Yes,70,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.15,1790.15,+3 anos,25.57357142857143
0396-HUJBP,No,Female,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.3,44.4,0-1 ano,22.2
0396-UKGAI,No,Male,No,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,1-2 anos,55.834782608695654
0396-YCHWO,No,Male,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,2-3 anos,96.50555555555555
0397-GZBBC,Yes,Male,Yes,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,+3 anos,94.48728813559322
0397-ZXWQF,No,Male,No,No,No,67,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.5,1430.95,+3 anos,21.357462686567164
0401-WDBXM,No,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,+3 anos,104.75347222222223
0402-CQAJN,Yes,Female,No,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,+3 anos,95.82027027027027
0402-OAMEN,No,Female,No,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.45,1709.1,+3 anos,23.737499999999997
0404-AHASP,No,Male,No,Yes,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,1421.9,+3 anos,19.748611111111114
0404-SWRVG,Yes,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,0-1 ano,76.51666666666667
0406-BPDVR,Yes,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,+3 anos,99.50185185185185
0407-BDJKB,Yes,Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,+3 anos,95.71499999999999
0409-WTMPL,No,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.65,6526.65,+3 anos,112.52844827586206
0410-IPFTY,No,Female,No,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,2-3 anos,86.26290322580645
0411-EZJZE,No,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.25,170.5,0-1 ano,56.833333333333336
0412-UCCNP,No,Male,No,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.2,3175.85,+3 anos,57.74272727272727
0415-MOSGF,Yes,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44.4,0-1 ano,44.4
0419-YAAPX,No,Male,No,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,+3 anos,87.71326530612245
0420-BWTPW,Yes,Male,No,No,Yes,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,0-1 ano,26.9
0420-HLGXF,No,Female,Yes,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036.0,+3 anos,103.48717948717949
0420-TXVSG,No,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428.45,+3 anos,67.09772727272727
0422-OHQHQ,No,Female,No,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.55,295.95,1-2 anos,19.73
0422-UXFAP,No,Female,No,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.85,4947.55,+3 anos,97.0107843137255
0423-UDIJQ,No,Male,Yes,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,0-1 ano,49.766666666666666
0426-TIRNE,Yes,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,20.9,0-1 ano,20.9
0428-AXXLJ,No,Male,No,No,No,25,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.5,516.3,2-3 anos,20.651999999999997
0428-IKYCP,No,Male,No,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.0,1850.65,1-2 anos,84.12045454545455
0430-IHCDJ,No,Male,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,1-2 anos,49.95
0431-APWVY,Yes,Female,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.1,2598.95,2-3 anos,92.81964285714285
